code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300351,永贵电器,元器件,浙江,67.91,1.96,3.85,300414.38,144257.38,41511.21,181198.05,4.71,0.3,6.8,3.71,20120920,38747.45,1.01,70.08,31.09,41.16,17.67,20198
002699,美盛文化,服饰,浙江,94.36,3.77,5.05,364862.56,283186.72,29404.47,240505.7,4.76,0.41,6.79,5.23,20120911,47766.43,0.95,55.15,50.27,41.66,30.0,31329
300347,泰格医药,医疗保健,浙江,97.59,2.99,4.75,213788.16,95873.72,18910.4,62327.66,1.31,0.21,3.25,8.4,20120817,40398.55,0.85,29.38,-9.81,40.84,11.73,15586
300349,金卡智能,电器仪表,浙江,107.81,1.49,2.35,138884.38,73381.63,14812.45,30729.25,1.31,0.237,5.44,6.27,20120817,43831.21,1.87,19.19,-14.9,38.59,11.14,11544
603008,喜临门,家居用品,浙江,43.86,3.15,3.94,464516.09,266708.47,103031.13,131932.23,3.35,0.46,7.49,2.89,20120717,59370.91,1.51,30.39,29.92,37.14,10.28,12283
002687,乔治白,服饰,浙江,64.77,3.18,3.55,130974.2,56413.42,53945.17,36338.87,1.02,0.125,2.76,3.91,20120713,19098.43,0.54,15.66,9.11,48.23,8.57,17487
002686,亿利达,专用机械,浙江,57.96,2.82,4.43,166632.0,89050.57,43245.46,11634.26,0.26,0.29,2.35,6.68,20120703,41819.48,0.94,23.41,24.59,35.4,12.14,15862
300329,海伦钢琴,文教休闲,浙江,104.49,2.51,2.51,91116.05,64575.11,18890.88,34978.73,1.39,0.105,3.16,4.61,20120619,16735.85,0.67,4.74,6.78,26.39,9.39,38323
601339,百隆东方,纺织,浙江,17.93,15.0,15.0,1076895.63,554183.88,313931.22,235926.55,1.57,0.265,4.66,1.36,20120612,279396.44,1.86,7.26,44.57,18.56,9.73,48745
002677,浙江美大,家用电器,浙江,45.89,2.8,6.46,139762.86,98240.93,35141.96,6677.32,0.1,0.32,1.78,8.08,20120525,39371.6,0.61,28.54,30.21,54.82,30.44,25409
300316,晶盛机电,专用机械,浙江,84.27,9.2,9.85,263152.19,146186.23,44379.15,35549.7,0.36,0.132,2.16,6.85,20120511,61647.83,0.63,72.47,80.32,36.66,19.3,30542
300314,戴维医疗,医疗保健,浙江,89.02,1.89,2.88,78919.61,45475.62,7794.72,17553.43,0.61,0.164,2.55,7.66,20120508,23671.23,0.82,10.9,32.44,53.31,27.15,26954
603001,奥康国际,服饰,浙江,27.0,4.01,4.01,531744.44,366967.63,43285.48,192974.38,4.81,0.638,10.09,2.28,20120426,150338.66,3.75,-2.71,-5.26,36.8,11.18,19502
300307,慈星股份,纺织机械,浙江,55.81,7.93,8.02,425867.09,267825.31,17157.61,192787.59,2.4,0.152,4.86,2.33,20120329,95861.42,1.2,34.69,3.57,38.87,15.35,50456
300306,远方光电,电器仪表,浙江,75.32,1.18,2.87,119284.65,83971.11,10106.71,46487.76,1.62,0.211,4.65,4.56,20120329,36449.12,1.27,22.1,57.36,66.72,37.5,9000
300300,汉鼎宇佑,软件服务,浙江,153.89,2.58,4.59,312746.91,201781.81,7115.56,138303.84,3.01,0.11,4.77,4.3,20120319,31611.15,0.69,-20.26,-40.74,26.11,11.27,15774
002664,信质电机,汽车配件,浙江,42.88,3.21,4.0,236231.0,166815.02,45951.7,43894.53,1.1,0.444,4.11,6.18,20120316,72644.93,1.82,12.11,18.82,28.24,13.96,29738
300283,温州宏丰,电气设备,浙江,90.68,2.03,4.14,97520.18,61192.2,25639.2,1381.05,0.03,0.078,1.38,6.8,20120110,12562.4,0.3,12.37,161.11,19.3,6.01,12199
002647,民盛金科,电气设备,浙江,0.0,2.19,2.2,131139.27,101607.88,18398.6,52349.87,2.38,-0.087,4.53,13.27,20111228,22151.95,1.01,4.52,-837.99,0.78,-0.73,14549
002648,卫星石化,化工原料,浙江,34.02,8.0,8.04,745389.56,276731.94,347645.72,143318.63,1.78,0.388,4.2,3.14,20111228,88665.46,1.1,27.88,171.38,22.28,5.82,17200
002641,永高股份,塑料,浙江,24.45,6.81,8.64,425872.5,201224.95,158982.3,72412.4,0.84,0.25,2.94,2.77,20111208,79160.93,0.92,3.51,12.64,30.37,8.4,28101
002634,棒杰股份,服饰,浙江,138.91,2.54,4.61,106169.77,43034.23,16964.32,1312.54,0.03,0.064,1.42,8.31,20111205,15563.85,0.34,18.0,5.53,30.3,10.65,34597
002637,赞宇科技,日用化工,浙江,57.77,2.36,4.17,505255.19,234614.59,197615.69,113352.27,2.72,0.23,4.78,2.92,20111125,40386.09,0.97,29.32,275.22,12.11,2.73,15047
002633,申科股份,机械基件,浙江,0.0,0.87,1.5,60716.35,29807.15,19767.21,30472.23,2.03,-0.171,3.44,5.91,20111122,4294.37,0.29,-39.91,-223.2,20.19,-18.56,11274
002632,道明光学,化工原料,浙江,123.54,5.53,5.92,160795.7,74910.4,53250.68,54766.23,0.93,0.082,2.41,4.21,20111122,26390.1,0.45,21.49,8.26,33.68,9.34,37505
002629,仁智股份,石油开采,浙江,0.0,3.37,4.12,67433.8,47628.89,8515.4,8860.48,0.22,-0.099,1.47,6.93,20111103,7714.95,0.19,-27.08,43.96,13.02,-40.14,33390
002625,龙生股份,汽车配件,浙江,686.86,2.25,12.68,73979.93,24004.22,30323.16,4765.56,0.04,0.22,2.0,17.83,20111103,22922.95,0.18,4.18,63.48,33.41,15.64,30195
002624,完美世界,影视音像,浙江,35.82,3.13,13.15,1629749.25,1120835.38,52592.48,416214.5,3.17,0.96,5.49,5.79,20111028,161209.88,1.23,25.87,767.54,60.96,18.94,14208
300270,中威电子,通信设备,浙江,88.44,1.45,2.73,88778.65,64503.63,5402.21,14612.5,0.54,0.12,2.25,6.26,20111012,18629.23,0.68,22.03,18.49,50.92,15.9,19043
002619,巨龙管业,水泥,浙江,77.72,2.82,8.0,379468.41,99474.05,32211.0,215757.66,2.7,0.154,4.16,3.84,20110929,35330.53,0.44,-0.16,12.32,74.16,37.22,27231
300266,兴源环境,机械基件,浙江,132.38,4.02,5.09,504678.19,295380.28,43958.64,190580.77,3.75,0.35,5.86,9.02,20110927,52716.44,1.04,117.85,144.64,25.32,11.43,8497
002617,露笑科技,电气设备,浙江,167.7,5.6,7.35,330041.88,168242.47,45527.65,126226.32,1.72,0.088,3.09,4.78,20110920,24732.09,0.34,-21.16,-22.16,11.5,4.64,15360
002615,哈尔斯,家居用品,浙江,42.08,1.54,2.74,126945.72,56261.55,31062.02,16182.13,0.59,0.31,2.59,6.7,20110909,23979.57,0.88,70.98,198.88,36.16,9.38,32377
300256,星星科技,元器件,浙江,52.67,3.79,6.48,784411.69,391973.5,154013.8,252722.27,3.9,0.225,5.17,2.3,20110819,13060.03,0.2,28.54,124.42,14.88,2.92,46731
