code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300331,苏大维格,元器件,江苏,100.48,1.3,2.26,180759.66,94273.05,30736.48,93904.46,4.15,0.052,5.91,3.52,20120628,14362.94,0.64,92.17,158.73,29.59,6.11,24712
002347,泰尔股份,机械基件,安徽,324.33,3.28,4.49,176564.44,120398.22,30186.64,52057.28,1.16,0.005,2.72,2.55,20100128,21514.38,0.48,0.82,-30.52,34.84,2.89,49000
002026,山东威达,机械基件,山东,26.46,3.62,4.2,275594.38,162645.84,66645.31,124234.95,2.96,0.079,5.42,1.54,20040727,52852.57,1.26,53.58,88.82,31.29,11.18,21417
002789,建艺集团,装修装饰,深圳,31.69,0.37,0.81,341818.97,250730.97,4529.91,61053.11,7.52,0.345,13.66,3.2,20160311,36205.53,4.46,68.9,33.18,9.76,3.89,16751
000426,兴业矿业,铅锌,内蒙,45.57,11.48,18.69,949227.63,113958.63,339539.91,227945.34,1.22,0.05,2.65,3.41,19960828,66128.77,0.35,356.62,1686.27,69.4,28.14,46312
000901,航天科技,航空,黑龙江,129.89,3.24,4.09,580139.38,335783.72,81902.25,261174.59,6.38,0.052,8.68,3.13,19990401,54125.01,1.32,20.8,12.48,20.62,1.55,51716
000505,珠江控股,房产服务,海南,75.77,3.6,4.27,109095.9,67870.0,21678.55,54361.53,1.27,0.032,0.18,52.88,19921221,-100100.25,-2.35,213.28,135.69,26.34,5.49,31930
002539,云图控股,农药化肥,四川,27.02,4.16,10.1,917370.31,367184.44,380328.09,113637.7,1.13,0.071,3.08,2.5,20110118,88256.99,0.87,27.11,40.45,18.05,3.73,40024
600665,天地源,全国地产,上海,122.61,8.64,8.64,1872627.25,1810310.75,10737.62,20109.34,0.23,0.01,3.32,1.48,19930709,149577.7,1.73,82.29,161.33,9.06,0.9,49177
002062,宏润建设,建筑施工,浙江,22.2,9.42,11.03,1270936.38,1053007.5,106685.47,4002.9,0.04,0.063,2.36,2.38,20060816,111088.42,1.01,-1.95,8.36,8.41,3.61,39553
002476,宝莫股份,化工原料,山东,0.0,5.78,6.12,137408.88,56830.23,38313.23,17737.01,0.29,-0.05,1.56,4.49,20100915,12716.21,0.21,-65.7,-281.55,3.72,-37.95,59018
002048,宁波华翔,汽车配件,浙江,13.79,4.61,5.3,1376692.13,698207.69,247837.2,78200.71,1.48,0.357,10.1,1.95,20050603,294442.81,5.56,31.27,76.51,20.86,5.17,25003
603199,九华旅游,旅游服务,安徽,32.64,0.73,1.11,114394.17,32300.94,67039.68,33329.37,3.01,0.538,9.04,3.88,20150326,49638.39,4.48,12.22,17.28,51.68,24.35,13477
300370,安控科技,电器仪表,北京,0.0,5.82,9.59,256718.97,150453.73,27955.91,50220.26,0.52,-0.019,1.31,3.22,20140123,23216.02,0.24,224.64,-20.04,21.36,-17.9,20187
300090,盛运环保,环境保护,安徽,433.73,8.77,13.2,1236972.25,580136.38,81250.92,217183.05,1.65,0.005,3.94,2.32,20100625,138622.92,1.05,48.56,2.92,44.16,2.1,39685
002009,天奇股份,工程机械,江苏,40.33,2.66,3.71,470406.75,311411.81,97309.9,91530.68,2.47,0.074,5.23,2.29,20040629,58861.3,1.59,3.46,33.55,29.94,6.55,39067
000158,常山股份,纺织,河北,0.0,7.81,12.71,1182317.63,657633.19,136146.3,327852.31,2.58,-0.01,4.51,3.13,20000724,94194.0,0.74,6.67,54.01,6.76,-0.63,66898
002227,奥 特 迅,电气设备,深圳,0.0,2.2,2.21,99125.85,67126.32,17160.27,31328.23,1.42,-0.034,3.57,4.75,20080506,19308.21,0.88,-25.13,19.23,45.47,-16.74,33542
002126,银轮股份,汽车配件,浙江,25.18,6.1,8.01,500083.41,240304.38,108178.02,45523.48,0.57,0.11,3.27,3.02,20070418,105423.02,1.32,38.81,39.93,26.46,8.46,31890
002373,千方科技,软件服务,北京,52.4,8.42,11.04,608847.31,495872.0,11942.92,100967.43,0.91,0.057,3.0,4.02,20100318,113856.02,1.03,5.58,10.23,29.56,13.21,48499
002818,富森美,房产服务,四川,23.65,0.44,4.4,493398.44,118692.72,32560.91,103816.5,2.36,0.361,9.02,3.78,20161109,237514.55,5.4,0.0,0.0,71.2,52.84,32843
002535,林州重机,工程机械,河南,901.95,5.2,8.02,687396.88,364316.5,158488.2,187527.31,2.34,0.001,3.68,1.35,20110111,19080.01,0.24,-31.19,147.43,22.87,0.48,56690
600523,贵航股份,汽车配件,贵州,38.99,2.89,2.89,371625.38,260749.63,62588.65,93132.31,3.22,0.114,7.36,2.42,20011227,71101.0,2.46,26.98,86.45,21.25,3.6,23895
